"","Term","Freq","id","class"
"39460","3",6,331,"s"
"39461","32",1,331,"s"
"39462","4",4,331,"s"
"39463","6",1,331,"s"
"39464","8",1,331,"s"
"39465","9",3,331,"s"
"39466","一",1,331,"s"
"39467","三",1,331,"s"
"39468","こと",14,331,"s"
"39469","つもり",1,331,"s"
"39470","ところ",2,331,"s"
"39471","の",4,331,"s"
"39472","みたい",2,331,"s"
"39473","もの",1,331,"s"
"39474","よう",4,331,"s"
"39475","中",3,331,"s"
"39476","られる",2,330,"s"
"39477","ある",4,330,"s"
"39478","する",11,330,"s"
"39479","できる",2,330,"s"
"39480","与える",1,330,"s"
"39481","動く",1,330,"s"
"39482","受ける",1,330,"s"
"39483","執る",2,330,"s"
"39484","報じる",1,330,"s"
"39485","引き継ぐ",1,330,"s"
"39486","投じる",1,330,"s"
"39487","抱える",1,330,"s"
"39488","求める",2,330,"s"
"39489","立て直す",1,330,"s"
"39490","要す",1,330,"s"
"39491","見る",1,330,"s"
"39492","話す",1,330,"s"
"39493","連れる",1,330,"s"
"39494","過ごす",1,330,"s"
"39495","開く",1,330,"s"
"39496","いる",3,330,"s"
"39497","くる",2,330,"s"
"39498","しまう",1,330,"s"
"39499","すぎる",1,330,"s"
"39500","オファー",1,330,"s"
"39501","プレー",1,330,"s"
"39502","メール",1,330,"s"
"39503","代表",1,330,"s"
"39504","修正",1,330,"s"
"39505","優勝",1,330,"s"
"39506","報道",1,330,"s"
"39507","売却",1,330,"s"
"39508","守備",2,330,"s"
"39509","就任",2,330,"s"
"39510","希望",1,330,"s"
"39511","意思",1,330,"s"
"39512","意見",1,330,"s"
"39513","指揮",5,330,"s"
"39514","挑戦",1,330,"s"
"39515","攻撃",1,330,"s"
"39516","期待",1,330,"s"
"39517","活躍",1,330,"s"
"39518","獲得",2,330,"s"
"39519","監督",1,330,"s"
"39520","言及",1,330,"s"
"39521","退任",1,330,"s"
"39522","退団",1,330,"s"
"39523","OB",1,330,"s"
"39524","PSG",1,330,"s"
"39525","やり方",1,330,"s"
"39526","アウェーゲーム",1,330,"s"
"39527","アーセナル",6,330,"s"
"39528","アーセン・ヴェンゲル",2,330,"s"
"39529","ウナイ・エメリ",1,330,"s"
"39530","エメリ",4,330,"s"
"39531","キーオン",1,330,"s"
"39532","クラブ",2,330,"s"
"39533","ゲーム",1,330,"s"
"39534","サッカー",1,330,"s"
"39535","ダメージ",1,330,"s"
"39536","チャンピオン",1,330,"s"
"39537","チーム",1,330,"s"
"39538","デイリー",1,330,"s"
"39539","パトリック・ヴィエラ",1,330,"s"
"39540","プレミア",1,330,"s"
"39541","マルコ・ヴェッラッティ",2,330,"s"
"39542","マーティン・キーオン",1,330,"s"
"39543","ミケル・アルテタ",1,330,"s"
"39544","メーカー",1,330,"s"
"39545","リーグ",1,330,"s"
"39546","ヴェッラッティ",2,330,"s"
"39547","世界",1,330,"s"
"39548","主力",1,330,"s"
"39549","出来",1,330,"s"
"39550","古巣",2,330,"s"
"39551","奥さん",1,330,"s"
"39552","妻",1,330,"s"
"39553","姿",1,330,"s"
"39554","巨額",1,330,"s"
"39555","差",1,330,"s"
"39556","後任",2,330,"s"
"39557","有数",1,330,"s"
"39558","現実",1,330,"s"
"39559","病",1,330,"s"
"39560","相手",1,330,"s"
"39561","美人",1,330,"s"
"39562","興味",1,330,"s"
"39563","賭け",1,330,"s"
"39564","選び",1,330,"s"
"39565","選手",4,330,"s"
"39566","これ",1,330,"s"
"39567","これら",1,330,"s"
"39568","彼",1,330,"s"
"39569","彼女",1,330,"s"
"39570","先日",1,330,"s"
"39571","時間",1,330,"s"
"39572","サンジェルマン",1,330,"s"
"39573","パリ",1,330,"s"
"39574","マンチェスター",1,330,"s"
"39575","ヴェンゲル",1,330,"s"
"39576","日本",1,330,"s"
"39577","欧州",1,330,"s"
"39578","やまやま",1,330,"s"
"39579","必要",2,330,"s"
"39580","適切",1,330,"s"
"39581","たち",1,330,"s"
"39582","官",1,330,"s"
"39583","年間",3,330,"s"
"39584","晩",1,330,"s"
"39585","枚",1,330,"s"
"39586","氏",4,330,"s"
"39587","番",1,330,"s"
"39588","的",1,330,"s"
"39589","陣",3,330,"s"
"39590","2",1,330,"s"
"39591","22",2,330,"s"
"39592","26",1,330,"s"
"39593","一",1,330,"s"
"39594","こと",3,330,"s"
"39595","ため",1,330,"s"
"39596","の",3,330,"s"
"39597","よう",3,330,"s"
"39598","られる",1,329,"s"
"39599","れる",2,329,"s"
"39600","ある",2,329,"s"
"39601","いう",1,329,"s"
"39602","こだわる",1,329,"s"
"39603","する",8,329,"s"
"39604","できる",2,329,"s"
"39605","なる",2,329,"s"
"39606","みる",1,329,"s"
"39607","やる",1,329,"s"
"39608","交わす",1,329,"s"
"39609","代える",1,329,"s"
"39610","入る",1,329,"s"
"39611","出る",1,329,"s"
"39612","取る",1,329,"s"
"39613","問う",1,329,"s"
"39614","得る",1,329,"s"
"39615","応じる",1,329,"s"
"39616","担う",1,329,"s"
"39617","控える",1,329,"s"
"39618","立つ",1,329,"s"
"39619","続く",1,329,"s"
"39620","考える",3,329,"s"
"39621","聞き入れる",1,329,"s"
"39622","臨む",1,329,"s"
"39623","詰める",1,329,"s"
"39624","語れる",1,329,"s"
"39625","述べる",1,329,"s"
"39626","違う",1,329,"s"
"39627","いく",3,329,"s"
"39628","いる",3,329,"s"
"39629","おる",1,329,"s"
"39630","(",4,329,"s"
"39631",")",3,329,"s"
"39632",")、",1,329,"s"
"39633","チャレンジ",1,329,"s"
"39634","バック",8,329,"s"
"39635","プレー",1,329,"s"
"39636","代表",1,329,"s"
"39637","会話",2,329,"s"
"39638","併用",1,329,"s"
"39639","取材",1,329,"s"
"39640","合流",1,329,"s"
"39641","対応",1,329,"s"
"39642","強調",1,329,"s"
"39643","意見",1,329,"s"
"39644","所属",1,329,"s"
"39645","指揮",1,329,"s"
"39646","指摘",1,329,"s"
"39647","採用",1,329,"s"
"39648","明言",1,329,"s"
"39649","期待",1,329,"s"
"39650","監督",5,329,"s"
"39651","示唆",1,329,"s"
"39652","練習",1,329,"s"
"39653","試合",1,329,"s"
"39654","話",1,329,"s"
"39655","起用",1,329,"s"
"39656","問題",1,329,"s"
"39657","限り",1,329,"s"
"39658","MF",1,329,"s"
"39659","W",1,329,"s"
"39660","やり方",4,329,"s"
"39661","アンカー",1,329,"s"
"39662","オプション",2,329,"s"
"39663","コミュニケーション",1,329,"s"
"39664","コーチ",1,329,"s"
"39665","システム",2,329,"s"
"39666","チーム",1,329,"s"
"39667","トレーニングキャンプ",1,329,"s"
"39668","フォーメーション",1,329,"s"
"39669","ポジション",1,329,"s"
"39670","マンツーマン",1,329,"s"
"39671","メンバー",1,329,"s"
"39672","リベロ",1,329,"s"
"39673","中央",1,329,"s"
"39674","主将",1,329,"s"
"39675","個人",1,329,"s"
"39676","冒頭",1,329,"s"
"39677","初日",1,329,"s"
"39678","力",1,329,"s"
"39679","囲み",1,329,"s"
"39680","報道陣",1,329,"s"
"39681","姿勢",1,329,"s"
"39682","意向",1,329,"s"
"39683","戦術",2,329,"s"
"39684","数字",1,329,"s"
"39685","構え",1,329,"s"
"39686","白羽",1,329,"s"
"39687","矢",1,329,"s"
"39688","自分",3,329,"s"
"39689","自身",1,329,"s"
"39690","選手",2,329,"s"
"39691","いずれ",1,329,"s"
"39692","そこ",1,329,"s"
"39693","それ",1,329,"s"
"39694","どこ",1,329,"s"
"39695","その後",1,329,"s"
"39696","前",1,329,"s"
"39697","場合",1,329,"s"
"39698","ガーナ",1,329,"s"
"39699","キリン",1,329,"s"
"39700","フランクフルト",4,329,"s"
"39701","日本",1,329,"s"
"39702","朗",1,329,"s"
"39703","西野",3,329,"s"
"39704","誠",1,329,"s"
"39705","長谷部",3,329,"s"
"39706","前向き",1,329,"s"
"39707","詳細",1,329,"s"
"39708","たち",1,329,"s"
"39709","上",1,329,"s"
"39710","列",1,329,"s"
"39711","官",1,329,"s"
"39712","戦",1,329,"s"
"39713","日",2,329,"s"
"39714","杯",2,329,"s"
"39715","枚",2,329,"s"
"39716","的",1,329,"s"
"39717","目",1,329,"s"
"39718","陣",1,329,"s"
"39719","3",6,329,"s"
"39720","30",1,329,"s"
"39721","4",4,329,"s"
"39722","5",1,329,"s"
"39723","一",1,329,"s"
"39724","こと",3,329,"s"
"39725","の",1,329,"s"
"39726","よう",1,329,"s"
"39727","中",1,329,"s"
"39728","する",4,328,"s"
"39729","なる",1,328,"s"
"39730","伴う",1,328,"s"
"39731","似合う",1,328,"s"
"39732","持つ",2,328,"s"
"39733","率いる",1,328,"s"
"39734","称える",1,328,"s"
"39735","いる",2,328,"s"
"39736","コメント",1,328,"s"
"39737","代表",3,328,"s"
"39738","対戦",1,328,"s"
"39739","就任",1,328,"s"
"39740","指揮",1,328,"s"
"39741","監督",7,328,"s"
"39742","経験",1,328,"s"
"39743","練習",1,328,"s"
"39744","視察",1,328,"s"
"39745","解任",1,328,"s"
"39746","サッカー",3,328,"s"
"39747","ビーチ",1,328,"s"
"39748","ピッチ",1,328,"s"
"39749","フットサル・ビーチサッカー",1,328,"s"
"39750","プレーヤー",1,328,"s"
"39751","ユニフォーム",1,328,"s"
"39752","リーグ",1,328,"s"
"39753","協会",1,328,"s"
"39754","委員",1,328,"s"
"39755","時代",1,328,"s"
"39756","瑠偉",1,328,"s"
"39757","男",1,328,"s"
"39758","直前",1,328,"s"
"39759","FIFA",1,328,"s"
"39760","ラモス",3,328,"s"
"39761","ロシア",1,328,"s"
"39762","ワールドカップ",1,328,"s"
"39763","ヴァイッド・ハリルホジッチ",1,328,"s"
"39764","北澤",1,328,"s"
"39765","日本",5,328,"s"
"39766","朗",1,328,"s"
"39767","西野",2,328,"s"
"39768","豪",1,328,"s"
"39769","邦茂",1,328,"s"
"39770","釜本",1,328,"s"
"39771","素敵",1,328,"s"
"39772","さん",1,328,"s"
"39773","氏",1,328,"s"
"39774","長",1,328,"s"
"39775","2018",1,328,"s"
"39776","ん",1,328,"s"
"39777","れる",4,327,"s"
"39778","ある",4,327,"s"
"39779","いる",1,327,"s"
"39780","かける",1,327,"s"
"39781","する",8,327,"s"
"39782","とる",1,327,"s"
"39783","なる",1,327,"s"
"39784","まとまる",1,327,"s"
"39785","やる",1,327,"s"
"39786","任せる",1,327,"s"
"39787","加わる",1,327,"s"
"39788","取る",1,327,"s"
"39789","向く",2,327,"s"
"39790","変わる",2,327,"s"
"39791","巻き込む",1,327,"s"
"39792","意気込む",1,327,"s"
"39793","感じる",1,327,"s"
"39794","戦う",1,327,"s"
"39795","振り返る",1,327,"s"
"39796","決める",1,327,"s"
"39797","示す",2,327,"s"
"39798","繰り返す",1,327,"s"
"39799","薄れる",1,327,"s"
"39800","行う",1,327,"s"
"39801","見せつける",1,327,"s"
"39802","見せる",1,327,"s"
"39803","迎える",1,327,"s"
"39804","述べる",2,327,"s"
"39805","限る",2,327,"s"
"39806","頼れる",1,327,"s"
"39807","いく",2,327,"s"
"39808","いける",3,327,"s"
"39809","チャレンジ",2,327,"s"
"39810","予想",1,327,"s"
"39811","交代",2,327,"s"
"39812","代表",3,327,"s"
"39813","停滞",1,327,"s"
"39814","合流",1,327,"s"
"39815","存在",1,327,"s"
"39816","強調",1,327,"s"
"39817","意味",1,327,"s"
"39818","払拭",1,327,"s"
"39819","指摘",1,327,"s"
"39820","期待",1,327,"s"
"39821","決意",1,327,"s"
"39822","活動",1,327,"s"
"39823","発表",1,327,"s"
"39824","監督",6,327,"s"
"39825","解任",1,327,"s"
"39826","話",1,327,"s"
"39827","認識",1,327,"s"
"39828","騒動",1,327,"s"
"39829","DFB",1,327,"s"
"39830","MF",1,327,"s"
"39831","W",2,327,"s"
"39832","あと",1,327,"s"
"39833","キャプテン",4,327,"s"
"39834","キャプテンシー",1,327,"s"
"39835","キリン",1,327,"s"
"39836","コミュニケーション",3,327,"s"
"39837","コーチ",1,327,"s"
"39838","サポーター",1,327,"s"
"39839","チーム",3,327,"s"
"39840","テレビ",1,327,"s"
"39841","トレーニングキャンプ",1,327,"s"
"39842","バヒド・ハリルホジッチ",1,327,"s"
"39843","ピッチ",1,327,"s"
"39844","プレッシャー",1,327,"s"
"39845","ポ",1,327,"s"
"39846","ムード",1,327,"s"
"39847","メンバー",1,327,"s"
"39848","価値",1,327,"s"
"39849","個人",1,327,"s"
"39850","初戦",1,327,"s"
"39851","国民",1,327,"s"
"39852","意向",1,327,"s"
"39853","方向",1,327,"s"
"39854","構え",1,327,"s"
"39855","次",1,327,"s"
"39856","気持ち",1,327,"s"
"39857","決勝",1,327,"s"
"39858","満員",1,327,"s"
"39859","負",1,327,"s"
"39860","責任",1,327,"s"
"39861","部分",3,327,"s"
"39862","間",1,327,"s"
"39863","これ",1,327,"s"
"39864","そこ",1,327,"s"
"39865","今度",1,327,"s"
"39866","前",4,327,"s"
"39867","時期",1,327,"s"
"39868","時間",2,327,"s"
"39869","結果",1,327,"s"
"39870","カール",1,327,"s"
"39871","ガーナ",2,327,"s"
"39872","フランクフルト",1,327,"s"
"39873","ロシア",1,327,"s"
"39874","日本",3,327,"s"
"39875","朗",1,327,"s"
"39876","西野",1,327,"s"
"39877","誠",1,327,"s"
"39878","長谷部",3,327,"s"
"39879","大事",2,327,"s"
"39880","大切",1,327,"s"
"39881","か月",1,327,"s"
"39882","中",1,327,"s"
"39883","初",1,327,"s"
"39884","後",1,327,"s"
"39885","性",1,327,"s"
"39886","感",2,327,"s"
"39887","戦",3,327,"s"
"39888","日",7,327,"s"
"39889","杯",3,327,"s"
"39890","的",1,327,"s"
"39891","週間",1,327,"s"
"39892","陣",1,327,"s"
"39893","18",1,327,"s"
"39894","19",1,327,"s"
"39895","2",1,327,"s"
"39896","25",1,327,"s"
"39897","3",1,327,"s"
"39898","30",1,327,"s"
"39899","5",1,327,"s"
"39900","一",3,327,"s"
"39901","こと",2,327,"s"
"39902","の",1,327,"s"
"39903","れる",3,326,"s"
"39904","する",4,326,"s"
"39905","なる",2,326,"s"
"39906","やって来る",1,326,"s"
"39907","入る",1,326,"s"
"39908","広がる",1,326,"s"
"39909","いる",2,326,"s"
"39910","(",2,326,"s"
"39911",")",1,326,"s"
"39912",")、",1,326,"s"
"39913",".",1,326,"s"
"39914",":",1,326,"s"
"39915","中継",1,326,"s"
"39916","予定",1,326,"s"
"39917","入団",3,326,"s"
"39918","入場",2,326,"s"
"39919","登場",1,326,"s"
"39920","記念",1,326,"s"
"39921","開催",1,326,"s"
"39922","開門",1,326,"s"
"39923","Andres",2,326,"s"
"39924","Iniesta",2,326,"s"
"39925","Kobe",1,326,"s"
"39926","SPORT",1,326,"s"
"39927","Tシャツ",1,326,"s"
"39928","Un",1,326,"s"
"39929","a",1,326,"s"
"39930","llega",1,326,"s"
"39931","mago",1,326,"s"
"39932","つば",1,326,"s"
"39933","アンドレス・イニエスタ",3,326,"s"
"39934","イニエスタ",1,326,"s"
"39935","クラブ",1,326,"s"
"39936","ゲート",1,326,"s"
"39937","コレオ",1,326,"s"
"39938","サプライズ",1,326,"s"
"39939","サポーター",1,326,"s"
"39940","スタジアム",2,326,"s"
"39941","スタンド",1,326,"s"
"39942","スペクタクル",1,326,"s"
"39943","スローガン",2,326,"s"
"39944","セレモニー",4,326,"s"
"39945","メイン",1,326,"s"
"39946","ヴィッセル",2,326,"s"
"39947","一般",1,326,"s"
"39948","会員",1,326,"s"
"39949","文",1,326,"s"
"39950","本拠地",1,326,"s"
"39951","模様",1,326,"s"
"39952","無料",1,326,"s"
"39953","観客",1,326,"s"
"39954","選手",1,326,"s"
"39955","魔法使い",1,326,"s"
"39956","今回",1,326,"s"
"39957","前",2,326,"s"
"39958","Bienvenido",2,326,"s"
"39959","SNS",1,326,"s"
"39960","キャプ",1,326,"s"
"39961","ノエビア",2,326,"s"
"39962","神戸",3,326,"s"
"39963","陽一",1,326,"s"
"39964","高橋",1,326,"s"
"39965","壮大",1,326,"s"
"39966","巨大",1,326,"s"
"39967","土",1,326,"s"
"39968","日",1,326,"s"
"39969","時",1,326,"s"
"39970","時間",1,326,"s"
"39971","氏",1,326,"s"
"39972","者",1,326,"s"
"39973","達",1,326,"s"
"39974","1",1,326,"s"
"39975","10",1,326,"s"
"39976","26",1,326,"s"
"39977","れる",3,325,"s"
"39978","こなす",1,325,"s"
"39979","する",8,325,"s"
"39980","なる",2,325,"s"
"39981","上げる",1,325,"s"
"39982","入れる",1,325,"s"
"39983","出る",2,325,"s"
"39984","加わる",2,325,"s"
"39985","受ける",1,325,"s"
"39986","思う",1,325,"s"
"39987","持つ",1,325,"s"
"39988","支える",3,325,"s"
"39989","浮かべる",1,325,"s"
"39990","癒える",1,325,"s"
"39991","立てる",1,325,"s"
"39992","続ける",2,325,"s"
"39993","見る",2,325,"s"
"39994","話す",1,325,"s"
"39995","語る",1,325,"s"
"39996","負う",1,325,"s"
"39997","選ぶ",1,325,"s"
"39998","いく",4,325,"s"
"39999","いける",1,325,"s"
"40000","いる",5,325,"s"
"40001","(",2,325,"s"
"40002",")",1,325,"s"
"40003",")、",1,325,"s"
"40004","トレーニング",1,325,"s"
"40005","予定",1,325,"s"
"40006","代表",3,325,"s"
"40007","合流",3,325,"s"
"40008","安堵",1,325,"s"
"40009","強調",1,325,"s"
"40010","招集",1,325,"s"
"40011","捻挫",1,325,"s"
"40012","接触",2,325,"s"
"40013","落下",1,325,"s"
"40014","診断",2,325,"s"
"40015","調整",1,325,"s"
"40016","負傷",3,325,"s"
"40017","選出",1,325,"s"
"40018","関係",1,325,"s"
"40019","骨折",2,325,"s"
"40020","C",1,325,"s"
"40021","DF",2,325,"s"
"40022","G",1,325,"s"
"40023","GK",7,325,"s"
"40024","W",1,325,"s"
"40025","ケガ",1,325,"s"
"40026","チケット",1,325,"s"
"40027","チーム",3,325,"s"
"40028","チームメイト",2,325,"s"
"40029","ニュース",1,325,"s"
"40030","パク・ジョンス",1,325,"s"
"40031","ピッチ",2,325,"s"
"40032","メニュー",1,325,"s"
"40033","メンバー",2,325,"s"
"40034","レベル",1,325,"s"
"40035","先",1,325,"s"
"40036","右",2,325,"s"
"40037","嗣",1,325,"s"
"40038","姿",1,325,"s"
"40039","定石",1,325,"s"
"40040","底",1,325,"s"
"40041","弦",1,325,"s"
"40042","後ろ",1,325,"s"
"40043","思い",1,325,"s"
"40044","手",1,325,"s"
"40045","最後",1,325,"s"
"40046","月",1,325,"s"
"40047","東口",3,325,"s"
"40048","柏",1,325,"s"
"40049","眼窩",1,325,"s"
"40050","脳震盪",2,325,"s"
"40051","自分",1,325,"s"
"40052","表情",1,325,"s"
"40053","輔",1,325,"s"
"40054","重傷",1,325,"s"
"40055","頬骨",1,325,"s"
"40056","頭",1,325,"s"
"40057","頸椎",1,325,"s"
"40058","そこ",1,325,"s"
"40059","誰",1,325,"s"
"40060","今月",1,325,"s"
"40061","前",1,325,"s"
"40062","直後",1,325,"s"
"40063","FW",1,325,"s"
"40064","ジョー",1,325,"s"
"40065","ロシア",1,325,"s"
"40066","三浦",1,325,"s"
"40067","中村",4,325,"s"
"40068","名古屋",2,325,"s"
"40069","大阪",2,325,"s"
"40070","太",1,325,"s"
"40071","川島",3,325,"s"
"40072","日本",3,325,"s"
"40073","昭",1,325,"s"
"40074","永",1,325,"s"
"40075","航",1,325,"s"
"40076","フル",1,325,"s"
"40077","元気",2,325,"s"
"40078","大丈夫",1,325,"s"
"40079","幸運",1,325,"s"
"40080","そう",2,325,"s"
"40081","たち",1,325,"s"
"40082","中",1,325,"s"
"40083","人",11,325,"s"
"40084","戦",2,325,"s"
"40085","日",4,325,"s"
"40086","杯",1,325,"s"
"40087","行き",1,325,"s"
"40088","順",1,325,"s"
"40089","1",1,325,"s"
"40090","2",3,325,"s"
"40091","20",1,325,"s"
"40092","21",1,325,"s"
"40093","23",1,325,"s"
"40094","25",1,325,"s"
"40095","3",6,325,"s"
"40096","4",1,325,"s"
"40097","こと",2,325,"s"
"40098","の",1,325,"s"
"40099","以上",1,325,"s"
"40100","内",1,325,"s"
"40101","れる",1,324,"s"
"40102","いる",1,324,"s"
"40103","する",3,324,"s"
"40104","できる",1,324,"s"
"40105","なる",1,324,"s"
"40106","信じる",1,324,"s"
"40107","向ける",2,324,"s"
"40108","変える",1,324,"s"
"40109","忘れる",1,324,"s"
"40110","思い出す",1,324,"s"
"40111","楽しむ",1,324,"s"
"40112","行う",1,324,"s"
"40113","見る",1,324,"s"
"40114","訪れる",2,324,"s"
"40115","送る",1,324,"s"
"40116","やる",1,324,"s"
"40117","アドバイス",1,324,"s"
"40118","プレー",1,324,"s"
"40119","代表",6,324,"s"
"40120","力説",1,324,"s"
"40121","合宿",2,324,"s"
"40122","期待",1,324,"s"
"40123","激励",1,324,"s"
"40124","監督",1,324,"s"
"40125","終了",1,324,"s"
"40126","練習",1,324,"s"
"40127","試合",2,324,"s"
"40128","エール",1,324,"s"
"40129","サッカー",1,324,"s"
"40130","ス",1,324,"s"
"40131","スタッフ",1,324,"s"
"40132","ビデオ",1,324,"s"
"40133","ビーチ",1,324,"s"
"40134","ピッチ",1,324,"s"
"40135","先輩",1,324,"s"
"40136","内容",1,324,"s"
"40137","力",1,324,"s"
"40138","口",1,324,"s"
"40139","日の丸",2,324,"s"
"40140","流れ",1,324,"s"
"40141","瑠偉",1,324,"s"
"40142","県内",1,324,"s"
"40143","秘密",1,324,"s"
"40144","興味",1,324,"s"
"40145","親善",1,324,"s"
"40146","誇り",1,324,"s"
"40147","選手",2,324,"s"
"40148","ＭＦ",1,324,"s"
"40149","これ",1,324,"s"
"40150","一番",1,324,"s"
"40151","ガーナ",1,324,"s"
"40152","ドルトムント",1,324,"s"
"40153","ラモス",2,324,"s"
"40154","千葉",1,324,"s"
"40155","日本",4,324,"s"
"40156","日産",1,324,"s"
"40157","真司",1,324,"s"
"40158","香川",2,324,"s"
"40159","ら",1,324,"s"
"40160","後",1,324,"s"
"40161","戦",1,324,"s"
"40162","日",2,324,"s"
"40163","氏",1,324,"s"
"40164","番",2,324,"s"
"40165","０",3,324,"s"
"40166","１",3,324,"s"
"40167","２",1,324,"s"
"40168","３",1,324,"s"
"40169","５",1,324,"s"
"40170","６",1,324,"s"
"40171","こと",1,324,"s"
"40172","時",1,324,"s"
"40173","せる",1,323,"s"
"40174","れる",4,323,"s"
"40175","ある",3,323,"s"
"40176","おさめる",1,323,"s"
"40177","こなす",1,323,"s"
"40178","する",8,323,"s"
"40179","できる",4,323,"s"
"40180","なる",4,323,"s"
"40181","にじむ",1,323,"s"
"40182","やる",2,323,"s"
"40183","任す",1,323,"s"
"40184","入る",1,323,"s"
"40185","切り上げる",1,323,"s"
"40186","利く",1,323,"s"
"40187","取れる",1,323,"s"
"40188","味わう",1,323,"s"
"40189","増す",1,323,"s"
"40190","届く",1,323,"s"
"40191","思う",5,323,"s"
"40192","懸かる",1,323,"s"
"40193","戻す",1,323,"s"
"40194","痛める",1,323,"s"
"40195","置く",1,323,"s"
"40196","聞く",1,323,"s"
"40197","覚える",1,323,"s"
"40198","話す",1,323,"s"
"40199","足りる",1,323,"s"
"40200","送る",1,323,"s"
"40201","高める",1,323,"s"
"40202","いく",3,323,"s"
"40203","いる",5,323,"s"
"40204","(",6,323,"s"
"40205",")",6,323,"s"
"40206","コメント",1,323,"s"
"40207","バック",4,323,"s"
"40208","代表",1,323,"s"
"40209","優勝",1,323,"s"
"40210","充実",2,323,"s"
"40211","出場",3,323,"s"
"40212","参加",1,323,"s"
"40213","合宿",1,323,"s"
"40214","合流",2,323,"s"
"40215","対応",1,323,"s"
"40216","意識",1,323,"s"
"40217","期待",1,323,"s"
"40218","治療",2,323,"s"
"40219","練習",2,323,"s"
"40220","自覚",1,323,"s"
"40221","試合",5,323,"s"
"40222","調整",1,323,"s"
"40223","負傷",1,323,"s"
"40224","選出",1,323,"s"
"40225","問題",1,323,"s"
"40226","CL",1,323,"s"
"40227","DF",1,323,"s"
"40228","EL",1,323,"s"
"40229","UEFA",1,323,"s"
"40230","W",2,323,"s"
"40231","ウイング",1,323,"s"
"40232","コンディション",1,323,"s"
"40233","サッカー",1,323,"s"
"40234","シーズン",1,323,"s"
"40235","タイトル",1,323,"s"
"40236","チャンピオンズ",1,323,"s"
"40237","チーム",3,323,"s"
"40238","ビッグ",1,323,"s"
"40239","ベンチ",1,323,"s"
"40240","メニュー",1,323,"s"
"40241","リーグ",4,323,"s"
"40242","レベル",1,323,"s"
"40243","一員",1,323,"s"
"40244","中心",1,323,"s"
"40245","内側",2,323,"s"
"40246","初日",1,323,"s"
"40247","前回",2,323,"s"
"40248","口調",1,323,"s"
"40249","右",2,323,"s"
"40250","大会",1,323,"s"
"40251","左",1,323,"s"
"40252","心境",1,323,"s"
"40253","意欲",1,323,"s"
"40254","戦術",1,323,"s"
"40255","手中",1,323,"s"
"40256","最初",1,323,"s"
"40257","月",1,323,"s"
"40258","来季",1,323,"s"
"40259","機会",1,323,"s"
"40260","気持ち",1,323,"s"
"40261","状況",1,323,"s"
"40262","環境",1,323,"s"
"40263","痛み",2,323,"s"
"40264","膝",1,323,"s"
"40265","自分",1,323,"s"
"40266","自身",1,323,"s"
"40267","表情",2,323,"s"
"40268","見通し",1,323,"s"
"40269","身",1,323,"s"
"40270","軽",1,323,"s"
"40271","選手",2,323,"s"
"40272","靭帯",2,323,"s"
"40273","魅力",1,323,"s"
"40274","どちら",1,323,"s"
"40275","今",1,323,"s"
"40276","今季",1,323,"s"
"40277","前",2,323,"s"
"40278","場合",1,323,"s"
"40279","明日",1,323,"s"
"40280","フランス",1,323,"s"
"40281","ブラジル",1,323,"s"
"40282","マルセイユ",2,323,"s"
"40283","ヨーロッパ",1,323,"s"
"40284","宏樹",1,323,"s"
"40285","日本",1,323,"s"
"40286","欧州",1,323,"s"
"40287","酒井",1,323,"s"
"40288","まし",1,323,"s"
"40289","公式",1,323,"s"
"40290","可能",1,323,"s"
"40291","明らか",1,323,"s"
"40292","普通",1,323,"s"
"40293","重要",1,323,"s"
"40294","さ",1,323,"s"
"40295","そう",1,323,"s"
"40296","め",1,323,"s"
"40297","位",1,323,"s"
"40298","側",2,323,"s"
"40299","年",4,323,"s"
"40300","度目",1,323,"s"
"40301","性",1,323,"s"
"40302","戦",1,323,"s"
"40303","数",1,323,"s"
"40304","日",3,323,"s"
"40305","杯",2,323,"s"
"40306","権",1,323,"s"
"40307","目",2,323,"s"
"40308","14",1,323,"s"
"40309","2",2,323,"s"
"40310","21",1,323,"s"
"40311","25",1,323,"s"
"40312","3",2,323,"s"
"40313","4",5,323,"s"
"40314","5",1,323,"s"
"40315","50",1,323,"s"
"40316","ゼロ",1,323,"s"
"40317","こと",7,323,"s"
"40318","ため",1,323,"s"
"40319","の",1,323,"s"
"40320","よう",1,323,"s"
"40321","られる",1,322,"s"
"40322","いう",1,322,"s"
"40323","する",4,322,"s"
"40324","なる",1,322,"s"
"40325","みる",1,322,"s"
"40326","よる",1,322,"s"
"40327","乗り出す",1,322,"s"
"40328","受ける",1,322,"s"
"40329","報じる",1,322,"s"
"40330","外れる",1,322,"s"
"40331","狙う",1,322,"s"
"40332","至る",1,322,"s"
"40333","進める",1,322,"s"
"40334","いる",8,322,"s"
"40335","オファー",1,322,"s"
"40336","プレー",1,322,"s"
"40337","リード",1,322,"s"
"40338","争奪",1,322,"s"
"40339","交渉",1,322,"s"
"40340","代表",1,322,"s"
"40341","出場",1,322,"s"
"40342","報道",1,322,"s"
"40343","契約",2,322,"s"
"40344","得点",1,322,"s"
"40345","所属",1,322,"s"
"40346","拒否",1,322,"s"
"40347","更新",1,322,"s"
"40348","獲得",2,322,"s"
"40349","登録",1,322,"s"
"40350","組織",1,322,"s"
"40351","記録",1,322,"s"
"40352","試合",1,322,"s"
"40353","MF",1,322,"s"
